"","u","s","m","l","u.r","s.r","m.r","l.r","x","y","z","h.theta","h.phi","r.vec","r.max","r.achieved","lum"
"M1_DF_DARK_143_K176720_P1",0.207690128625238,0.172205514132322,0.308695523243384,0.311408833999056,-0.0423098713747618,-0.0777944858676776,0.0586955232433837,0.0614088339990557,0.0852442760437322,0.0472972052859215,-0.0423098713747618,0.506553978113953,-0.409475374010258,0.106271997449128,0.341515199515197,0.31117794347071,0.00278214818415587
"M1_DF_DARK_143_K176720_P2",0.181672668049596,0.0986013726643549,0.342995568587119,0.37673039069893,-0.0683273319504043,-0.151398627335645,0.0929955685871194,0.12673039069893,0.170318544211512,0.0744793358711187,-0.0683273319504043,0.412237811437747,-0.352237352854291,0.198051009251638,0.327035675185758,0.60559450934258,0.00190311963836233
"M1_DF_DARK_143_K176720_P3",0.172996306462735,0.0857221654413683,0.354641275767177,0.38664025232872,-0.077003693537265,-0.164277834558632,0.104641275767177,0.13664025232872,0.184273941812126,0.0837639165921679,-0.077003693537265,0.426641138152515,-0.363512320647967,0.216570653995918,0.329579846510916,0.657111338234527,0.00208988492987948
"M1_DF_DARK_143_K176720_P4",0.218862492761943,0.123352073357006,0.317163303644345,0.340622130236705,-0.0311375072380567,-0.126647926642994,0.0671633036443452,0.0906221302367051,0.133050193935185,0.0602286699220739,-0.0311375072380567,0.42507731159791,-0.210056356065384,0.149329806615332,0.294773492495215,0.506591706571974,0.0012060222898778
"M1_DF_DARK_143_K176721_P1",0.229291335169619,0.181173934145265,0.294151090336027,0.295383640349089,-0.0207086648303813,-0.0688260658547347,0.0441510903360273,0.0453836403490887,0.0699388759681364,0.0395076843946361,-0.0207086648303813,0.514202209307369,-0.252312823857498,0.0829527112092764,0.301312846299967,0.275304263418939,0.00361507517011943
"M1_DF_DARK_143_K176721_P2",0.145155269346912,0.0629090984919608,0.378839570094982,0.413096062066145,-0.104844730653088,-0.187090901508039,0.128839570094982,0.163096062066145,0.214444843832837,0.0995867905407443,-0.104844730653088,0.434758879058406,-0.417376580979545,0.25864364953042,0.345612276499862,0.748363606032157,0.00283753819385153
"M1_DF_DARK_143_K176721_P3",0.147493000754612,0.0486859318014926,0.388391252716344,0.415429814727551,-0.102506999245388,-0.201314068198507,0.138391252716344,0.165429814727551,0.224583844863964,0.110544392736193,-0.102506999245388,0.45740330219514,-0.388678370382334,0.270491499004292,0.335907347937516,0.80525627279403,0.00261337352262049
"M1_DF_DARK_143_K176721_P4",0.2299043906765,0.137810030571908,0.304847532183215,0.327438046568376,-0.0200956093235,-0.112189969428092,0.0548475321832154,0.0774380465683763,0.116122970031918,0.0510697220947873,-0.0200956093235,0.414330930597451,-0.157106224198187,0.128438678745755,0.286208025994869,0.448759877712367,0.0015809670180891
"M1_DF_DARK_143_K176722_P1",0.225154180895209,0.183777388732859,0.29432771373823,0.296740716633702,-0.0248458191047913,-0.0662226112671413,0.0443277137382305,0.0467407166337022,0.0691756282509423,0.0382323168816322,-0.0248458191047913,0.504902125292071,-0.304572603382747,0.0828510248882783,0.3127746826309,0.264890445068565,0.00361415844521624
"M1_DF_DARK_143_K176722_P2",0.159367840087427,0.0713933940309717,0.364421259483548,0.404817506398054,-0.0906321599125734,-0.178606605969028,0.114421259483548,0.154817506398054,0.204179735809938,0.0893187653052012,-0.0906321599125734,0.412369870826598,-0.386247400594193,0.240585524837801,0.336753396567426,0.714426423876113,0.00279364074841904
"M1_DF_DARK_143_K176722_P3",0.193772089568591,0.0893564096097092,0.34982743250094,0.36704406832076,-0.0562279104314091,-0.160643590390291,0.09982743250094,0.11704406832076,0.170048267927549,0.086003413325786,-0.0562279104314091,0.468244053883623,-0.286925131524473,0.198682103975995,0.309197060855786,0.642574361561163,0.00349888195012352
"M1_DF_DARK_143_K176722_P4",0.249446726674518,0.128023839953665,0.300883714933906,0.321645718437911,-0.00055327332548153,-0.121976160046335,0.0508837149339057,0.0716457184379112,0.118568701331393,0.053774718162443,-0.000553273325481538,0.425787380013108,-0.00424960898135678,0.13019432921689,0.266843802033596,0.487904640185341,0.00121798703757501
"M1_DF_DARK_143_K176723_P1",0.219517859327403,0.182161685005501,0.299188384191748,0.299132071475349,-0.0304821406725974,-0.0678383149944989,0.0491883841917475,0.0491320714753488,0.0716294404668191,0.0413950958390528,-0.0304821406725974,0.524015603354903,-0.35301692820367,0.0881674066823901,0.324917440422642,0.271353259977996,0.00329908769019281
"M1_DF_DARK_143_K176723_P2",0.171700817253483,0.0806467935094187,0.362219169051214,0.385433220185885,-0.0782991827465173,-0.169353206490581,0.112219169051214,0.135433220185885,0.186642806470885,0.0913434615821353,-0.0782991827465174,0.455133747210384,-0.360354818363335,0.222058386916387,0.327803635251419,0.677412825962325,0.00317124560416527
"M1_DF_DARK_143_K176723_P3",0.167015894522063,0.0787117419642385,0.364233997078071,0.390038366435628,-0.0829841054779371,-0.171288258035761,0.114233997078071,0.140038366435628,0.190647843324494,0.091824139106848,-0.0829841054779371,0.448854201250958,-0.373727938301313,0.2272985579562,0.331748598185792,0.685153032143046,0.001961142004352
"M1_DF_DARK_143_K176723_P4",0.237351051311917,0.0820257547092751,0.328126741832674,0.352496452146134,-0.0126489486880832,-0.167974245290725,0.0781267418326743,0.102496452146134,0.165628799773749,0.0783938447167299,-0.0126489486880832,0.442068927502813,-0.0689184437995759,0.183680402076208,0.273375840680664,0.671896981162899,0.000893297605463827
"M1_DF_DARK_143_K176724_P1",0.220838705209551,0.181363360168267,0.296795775204688,0.301002159417495,-0.0291612947904493,-0.0686366398317333,0.0467957752046879,0.0510021594174946,0.0732635028999699,0.0393243403199209,-0.0291612947904493,0.492615230125795,-0.337304108389998,0.0881154113230276,0.320948882182489,0.274546559326933,0.00345873940617246
"M1_DF_DARK_143_K176724_P2",0.183152352850041,0.0851256331292751,0.347279093109446,0.384442920911237,-0.0668476471499586,-0.164874366870725,0.0972790931094463,0.134442920911237,0.183293656564899,0.0795458473049999,-0.0668476471499586,0.409452438595002,-0.322850343290256,0.210695786122758,0.319479295238114,0.6594974674829,0.00163664720556027
"M1_DF_DARK_143_K176724_P3",0.197137263883273,0.110043718199414,0.334068979166665,0.358750038750648,-0.0528627361167269,-0.139956281800586,0.0840689791666653,0.108750038750648,0.152300895288898,0.0704788182941631,-0.0528627361167269,0.433414634581137,-0.305161460766397,0.175946853918132,0.314288954476559,0.559825127202345,0.00248870009184555
"M1_DF_DARK_143_K176724_P4",0.24207711383273,0.134697978094479,0.304758200177547,0.318466707895243,-0.00792288616726956,-0.115302021905521,0.0547582001775472,0.0684667078952432,0.112534904672816,0.0552786787389483,-0.00792288616726956,0.456593836711047,-0.0631076955398783,0.125628855037619,0.272390832704912,0.461208087622083,0.00125264271986384
"M1_DF_DARK_143_K176725_P1",0.217549250516128,0.176677223322684,0.298355110708995,0.307418415452194,-0.0324507494838721,-0.073322776677316,0.0483551107089946,0.0574184154521935,0.0800623022701196,0.0398152675237185,-0.0324507494838722,0.461488127017233,-0.348136982681109,0.0951224416993293,0.324327739652955,0.293291106709264,0.00255950909004776
"M1_DF_DARK_143_K176725_P2",0.182709691322568,0.101948736328703,0.340749663788562,0.374591908560167,-0.0672903086774325,-0.148051263671297,0.0907496637885621,0.124591908560167,0.16695916345521,0.0724638371959631,-0.0672903086774325,0.409486908705548,-0.354128109949059,0.194047302492796,0.327669108795348,0.592205054685188,0.00243976662563179
"M1_DF_DARK_143_K176725_P3",0.184695263872804,0.0946808632498247,0.347670684189329,0.372953188688043,-0.0653047361271965,-0.155319136750175,0.0976706841893292,0.122953188688043,0.170406301715334,0.0805066937905372,-0.0653047361271965,0.441357249907621,-0.333558504845855,0.199460131279471,0.321048866631763,0.621276547000701,0.00215330418328931
"M1_DF_DARK_143_K176725_P4",0.23395931817545,0.121243897474772,0.305158937135481,0.339637847214297,-0.0160406818245497,-0.128756102525228,0.0551589371354807,0.0896378472142966,0.133738434943217,0.0528336502908139,-0.0160406818245497,0.376233686709563,-0.111092174725988,0.14468817179545,0.280934590589795,0.51502441010091,0.00106011284233841
"M1_DF_DARK_143_K176726_P1",0.233384369970609,0.185196177388302,0.290129156616151,0.291290296024938,-0.0166156300293906,-0.0648038226116984,0.040129156616151,0.0412902960249379,0.0649691138425156,0.0366888858161316,-0.0166156300293906,0.5140687598535,-0.219116202079686,0.0764404294675565,0.294891668372652,0.259215290446793,0.00315625532424
"M1_DF_DARK_143_K176726_P2",0.176731659598839,0.0963296317733263,0.347101752795101,0.379836955832734,-0.0732683404011614,-0.153670368226674,0.0971017527951015,0.129836955832734,0.173612070571856,0.0770876916278013,-0.0732683404011614,0.417872054250914,-0.368127152958865,0.203597428652453,0.331224280585008,0.614681472906695,0.00243445579264131
"M1_DF_DARK_143_K176726_P3",0.164953180334507,0.0626068084186231,0.366960412526291,0.40547959872058,-0.0850468196654933,-0.187393191581377,0.116960412526291,0.15547959872058,0.209965845731022,0.0939866597896642,-0.0850468196654933,0.42087988961069,-0.354117667798899,0.245259271235924,0.327198748746187,0.749572766325507,0.00258654658096519
"M1_DF_DARK_143_K176726_P4",0.235658536271725,0.126212617811955,0.304808191026184,0.333320654890137,-0.0143414637282754,-0.123787382188045,0.0548081910261838,0.0833206548901366,0.126827253117741,0.0530623921815712,-0.0143414637282755,0.396252837316716,-0.103940736028126,0.138226072718904,0.279160263097182,0.49514952875218,0.00131803943505102
"M1_DF_DARK_143_K176727_P1",0.223271404435623,0.183047467371515,0.294287580990591,0.299393547202271,-0.0267285955643765,-0.0669525326284847,0.0442875809905907,0.0493935472022705,0.0712471322896169,0.037524087673611,-0.0267285955643765,0.484759225036319,-0.320487755563982,0.0848447336967653,0.316809276534628,0.267810130513939,0.00389576481059673
"M1_DF_DARK_143_K176727_P2",0.180893224737558,0.0965226757450875,0.346721702268881,0.375862397248474,-0.0691067752624421,-0.153477324254912,0.0967217022688809,0.125862397248474,0.171059945643613,0.0781559226363441,-0.0691067752624421,0.428570522266694,-0.352139402856316,0.20036366844792,0.326373406333194,0.61390929701965,0.00309979406660418
"M1_DF_DARK_143_K176727_P3",0.16532916261061,0.0976290368682021,0.35148343670472,0.385558363816468,-0.08467083738939,-0.152370963131798,0.10148343670472,0.135558363816468,0.17631998325156,0.0777037777646444,-0.08467083738939,0.415091100165956,-0.414030485077572,0.210465589294184,0.345317744549753,0.609483852527192,0.00291995630598341
"M1_DF_DARK_143_K176727_P4",0.235412572586443,0.12394349316517,0.311097594520883,0.329546339727504,-0.0145874274135567,-0.12605650683483,0.0610975945208828,0.0795463397275042,0.125905515935365,0.0596463506777571,-0.0145874274135568,0.442418954447129,-0.104324816373195,0.14008097347845,0.277813849113708,0.504226027339321,0.00116851305360034
"M1_DF_DARK_143_K176728_P1",0.228253001899054,0.189423577678703,0.293172070924244,0.289151349497999,-0.021746998100946,-0.0605764223212974,0.0431720709242444,0.0391513494979989,0.0610705385354969,0.0381021712487848,-0.021746998100946,0.557811004116353,-0.293398611190909,0.075195199695791,0.31033196091111,0.24230568928519,0.00327569587230219
"M1_DF_DARK_143_K176728_P2",0.18543249822469,0.0933490225631337,0.350235670888507,0.370982808323669,-0.0645675017753095,-0.156650977436866,0.100235670888507,0.120982808323669,0.170015277617624,0.083487924728271,-0.0645675017753096,0.456471119365019,-0.32853689357425,0.200110945438613,0.319357958553534,0.626603909747465,0.0024498516966688
"M1_DF_DARK_143_K176728_P3",0.170265663922106,0.078451045693735,0.358276215746907,0.393007074637252,-0.0797343360778938,-0.171548954306265,0.108276215746907,0.143007074637252,0.192625441606938,0.0866539247267401,-0.0797343360778938,0.422735093428583,-0.360957190951343,0.225767641114926,0.329013432387155,0.68619581722506,0.00274661114395877
"M1_DF_DARK_143_K176728_P4",0.247186097446455,0.12303160732844,0.312924360559051,0.316857934666053,-0.00281390255354463,-0.12696839267156,0.0629243605590515,0.0668579346660534,0.118693900173705,0.0657464982910942,-0.00281390255354463,0.505845073170229,-0.0207352825010134,0.135715739778285,0.267223473737578,0.507873570686241,0.00128625507254221
"M1_DF_DARK_143_K176729_P1",0.254901636600713,0.194453521458297,0.277492505996808,0.273152335944183,0.00490163660071253,-0.0555464785417034,0.0274925059968081,0.0231523359441827,0.0481929847130935,0.0308931963728703,0.00490163660071252,0.570044249996333,0.0854177145702278,0.057454150407561,0.258585926218641,0.222185914166813,0.00524928416495539
"M1_DF_DARK_143_K176729_P2",0.196293111990865,0.0952946793103503,0.342496127707537,0.365916080991248,-0.0537068880091354,-0.15470532068965,0.0924961277075366,0.115916080991248,0.165721086898742,0.079118706349401,-0.0537068880091354,0.445421699296083,-0.284524352439165,0.191331330829346,0.309186733165389,0.618821282758598,0.00372247286324621
"M1_DF_DARK_143_K176729_P3",0.213885344543734,0.118801098068078,0.326002908106601,0.341310649281586,-0.0361146554562657,-0.131198901931922,0.0760029081066014,0.0913106492815863,0.136258715842194,0.0678447986814432,-0.0361146554562657,0.461975514102684,-0.232953629194199,0.156440476507246,0.298097915080916,0.524795607727688,0.00345118698447736
"M1_DF_DARK_143_K176729_P4",0.253129154912919,0.143288585296007,0.291168250153853,0.312414009637221,0.00312915491291914,-0.106711414703993,0.041168250153853,0.062414009637221,0.103567748041914,0.0447718466092146,0.00312915491291914,0.408033535822073,0.0277260477769148,0.112874214476742,0.264438005038738,0.426845658815973,0.00160833313682229
"M1_DF_DARK_153_k176590_P1",0.229671851948775,0.185812541695787,0.292256217724465,0.292259388630972,-0.0203281480512253,-0.0641874583042126,0.0422562177244654,0.0422593886309724,0.0651851149298366,0.0376324014824043,-0.0203281480512253,0.52357297749748,-0.263782951293445,0.0779649309173131,0.303661077167922,0.25674983321685,0.00388937338059506
"M1_DF_DARK_153_k176590_P2",0.178625942646721,0.110921546247359,0.339200313777339,0.371252197328581,-0.0713740573532795,-0.139078453752641,0.0892003137773393,0.121252197328581,0.15941931488888,0.0693766801562359,-0.0713740573532795,0.410464578162908,-0.389545498165139,0.187941208286553,0.337833077690125,0.556313815010562,0.0028506532748625
"M1_DF_DARK_153_k176590_P3",0.190551097245254,0.107523187145263,0.335146804025741,0.366778911583742,-0.0594489027547459,-0.142476812854737,0.0851468040257407,0.116778911583742,0.158761059442469,0.0692934626484546,-0.0594489027547459,0.411540421128553,-0.330595455594568,0.183141557271558,0.321353267247564,0.569907251418949,0.00213629178545284
"M1_DF_DARK_153_k176590_P4",0.227302828503713,0.127780465340576,0.298139064288267,0.346777641867444,-0.0226971714962868,-0.122219534659424,0.0481390642882673,0.0967776418674438,0.13410783440026,0.0430345262579242,-0.0226971714962868,0.310514549426223,-0.159778065281889,0.142660587730821,0.291812164332727,0.488878138637697,0.00109945988072492
"M1_DF_DARK_153_k176591_P1",0.232433774628692,0.189303398282981,0.291496317022437,0.28676651006589,-0.0175662253713076,-0.0606966017170188,0.0414963170224365,0.0367665100658899,0.0596837231529913,0.037802892201296,-0.0175662253713076,0.564607669899226,-0.243700803916759,0.0727995724024619,0.299850281329875,0.242786406868075,0.00517850081161999
"M1_DF_DARK_153_k176591_P2",0.182962021934695,0.109498759206739,0.344190774620483,0.363348444238083,-0.0670379780653046,-0.140501240793261,0.0941907746204828,0.113348444238083,0.155450549923255,0.0762028987455298,-0.0670379780653046,0.455782307538657,-0.369446277367093,0.185649793298425,0.330334793220078,0.562004963173045,0.00317777259311568
"M1_DF_DARK_153_k176591_P3",0.189677107214532,0.11626223253801,0.334214727830493,0.359845932416964,-0.0603228927854677,-0.13373776746199,0.0842147278304932,0.109845932416964,0.149163943590668,0.0679958444123851,-0.0603228927854677,0.427705132719892,-0.352599981845659,0.174677326287302,0.326529539116442,0.534951069847959,0.00307054117460991
