"","u","s","m","l","lum"
"M1_BF_BRIG_067_K176635_P4",0.0727211543993216,0.192043136894584,0.317144553704545,0.418091155001549,0.00977534062470536
"M1_BF_BRIG_067_K176636_P1",0.0782029201840569,0.26265664816879,0.29409141401726,0.365049017629893,0.0217529928396143
"M1_BF_BRIG_067_K176636_P2",0.0536492423372022,0.129523184231275,0.343552674685634,0.473274898745889,0.0162514408315623
"M1_BF_BRIG_067_K176636_P3",0.0515193440210043,0.106143402835444,0.355811569931892,0.48652568321166,0.0156746612252348
"M1_BF_BRIG_067_K176636_P4",0.0687846139938846,0.162307023455935,0.314264688713072,0.454643673837108,0.00621144117257863
"M1_BF_BRIG_067_K176637_P1",0.0770836866698884,0.25823325955019,0.296908154688692,0.367774899091229,0.0205506388464398
"M1_BF_BRIG_067_K176637_P2",0.0615498968783944,0.169398810663178,0.328717314090518,0.44033397836791,0.0229531449522321
"M1_BF_BRIG_067_K176637_P3",0.0587788843509448,0.133374539406605,0.348028621411652,0.459817954830798,0.0193625551930447
"M1_BF_BRIG_067_K176637_P4",0.0758427188763429,0.196843624217629,0.306950559509951,0.420363097396077,0.00892207596152542
"M1_BF_BRIG_067_K176638_P1",0.0730565162304039,0.260062235114584,0.297882912009819,0.368998336645194,0.0198582416661342
"M1_BF_BRIG_067_K176638_P2",0.0608641408033438,0.167216881979502,0.329494514534676,0.442424462682478,0.0184146100053381
"M1_BF_BRIG_067_K176638_P3",0.0536615869798429,0.118287589984694,0.353958842636412,0.474091980399051,0.0124375846043923
"M1_BF_BRIG_067_K176638_P4",0.072447069650495,0.177687825053778,0.3184912831265,0.431373822169228,0.00807280528075298
"M1_BF_BRIG_075_K176679_P1",0.0734735422225233,0.239685185178342,0.308705501525288,0.378135771073846,0.0173137773290308
"M1_BF_BRIG_075_K176679_P2",0.0522337346035874,0.122136756591685,0.330183740681472,0.495445768123255,0.00819147096833285
"M1_BF_BRIG_075_K176679_P3",0.0487506847344961,0.104896364778521,0.357918043049752,0.488434907437231,0.0149420549905818
"M1_BF_BRIG_075_K176679_P4",0.0808979690047891,0.155471677397018,0.334473988564218,0.429156365033975,0.0060536582520734
"M1_BF_BRIG_075_K176680_P1",0.0778482296167894,0.259651034574201,0.298745666828916,0.363755068980094,0.0231514216272461
"M1_BF_BRIG_075_K176680_P2",0.0575015628555881,0.151887913202593,0.326567215805539,0.464043308136281,0.0112439948840682
"M1_BF_BRIG_075_K176680_P3",0.0477110390782949,0.0995580370268546,0.368403292291274,0.484327631603577,0.0182062961459479
"M1_BF_BRIG_075_K176680_P4",0.0715164830616073,0.183052604536052,0.318700230909126,0.426730681493215,0.00699288324325896
"M1_BF_BRIG_075_K176681_P1",0.0703988988057317,0.249433586345252,0.293933315298878,0.386234199550139,0.0223338315135539
"M1_BF_BRIG_075_K176681_P2",0.0582689814660446,0.12587769714779,0.346267813418818,0.469585507967347,0.0127352957330449
"M1_BF_BRIG_075_K176681_P3",0.0592949028806103,0.149580578047896,0.341499495639551,0.449625023431942,0.0174298436354208
"M1_BF_BRIG_075_K176681_P4",0.0769822446848359,0.186025549251589,0.326612262475395,0.410379943588179,0.00854919792262651
"M1_BF_BRIG_075_K176682_P1",0.0787879927904797,0.256350252602077,0.297563826433347,0.367297928174096,0.0257231807027451
"M1_BF_BRIG_075_K176682_P2",0.0551008899485723,0.126912409682883,0.353941782510039,0.464044917858506,0.0155734582726119
"M1_BF_BRIG_075_K176682_P3",0.0495166666553033,0.111490356841268,0.360061877665926,0.478931098837502,0.0173508999175802
"M1_BF_BRIG_075_K176682_P4",0.0701184033653682,0.179097068045444,0.325961702660992,0.424822825928196,0.0103671935232246
"M1_BF_BRIG_075_K176683_P1",0.0783233881835022,0.267382042975997,0.293692541285414,0.360602027555087,0.0227334230066139
"M1_BF_BRIG_075_K176683_P2",0.0648567969989071,0.178134026846615,0.320259026936928,0.43675014921755,0.011545882293495
"M1_BF_BRIG_075_K176683_P3",0.0535533496281706,0.116131241242143,0.360040243511336,0.47027516561835,0.013408600955894
"M1_BF_BRIG_075_K176683_P4",0.0768715513700294,0.190592999734195,0.31632625505558,0.416209193840196,0.00944877384590258
"M1_BF_BRIG_075_K176684_P1",0.0767844611434368,0.257328587116985,0.29611631097269,0.369770640766888,0.0217335541692468
"M1_BF_BRIG_075_K176684_P2",0.0578156231864237,0.16429503138917,0.325399903020922,0.452489442403484,0.0209474757551527
"M1_BF_BRIG_075_K176684_P3",0.0547436548559831,0.134887193578755,0.33501533273128,0.475353818833982,0.0121376557054601
"M1_BF_BRIG_075_K176684_P4",0.066945241490341,0.187834831298163,0.299677582924996,0.445542344286501,0.0078153833453927
"M1_BF_BRIG_075_K176685_P1",0.0803521779490176,0.259487854118287,0.297832999020683,0.362326968912012,0.0243132276643924
"M1_BF_BRIG_075_K176685_P2",0.0539661709637777,0.123023128167662,0.349682465999196,0.473328234869364,0.0143123636813084
"M1_BF_BRIG_075_K176685_P3",0.0510038678949848,0.109283804467678,0.359084415014475,0.480627912622862,0.0173333074266667
"M1_BF_BRIG_075_K176685_P4",0.0657216343482983,0.16258398437861,0.315754320235609,0.455940061037483,0.00842299221540439
"M1_BF_BRIG_075_K176686_P1",0.0759604432769437,0.250389452986691,0.299565482092639,0.374084621643726,0.0234106539760953
"M1_BF_BRIG_075_K176686_P2",0.0511412506611662,0.121375299561368,0.345568858836207,0.481914590941258,0.016010527842965
"M1_BF_BRIG_075_K176686_P3",0.053493988892268,0.115978943547401,0.359350613109433,0.471176454450898,0.0205113533662721
"M1_BF_BRIG_075_K176686_P4",0.0720366923204529,0.176901545267248,0.31131723711511,0.439744525297189,0.00906046102484293
"M1_BF_BRIG_075_K176687_P1",0.0785306627093066,0.258992393631739,0.298015605338168,0.364461338320786,0.0215808095916416
"M1_BF_BRIG_075_K176687_P2",0.0559762299382668,0.135564124570708,0.348138177427131,0.460321468063894,0.0183033222091723
"M1_BF_BRIG_075_K176687_P3",0.0552842389644675,0.144205712267735,0.336805600030359,0.463704448737439,0.0153744871775924
"M1_BF_BRIG_075_K176687_P4",0.073161072822649,0.166368479272164,0.323111702562978,0.437358745342209,0.00939449333060573
"M1_BF_BRIG_075_K176688_P1",0.078172084338994,0.260190907452842,0.294357587033415,0.367279421174749,0.0258588303967269
"M1_BF_BRIG_075_K176688_P2",0.0577589854129301,0.146409607469968,0.332028451803552,0.46380295531355,0.013784688660903
"M1_BF_BRIG_075_K176688_P3",0.0471875472939047,0.0729437461678925,0.373651122997185,0.506217583541018,0.00852811496740544
"M1_BF_BRIG_075_K176688_P4",0.06976292312927,0.157752077493828,0.329687656530925,0.442797342845977,0.00781143252509792
"M1_BF_BRIG_080_K176518_P1",0.077958576491804,0.267860857290929,0.292716651082741,0.361463915134526,0.0250310006687164
"M1_BF_BRIG_080_K176518_P2",0.0575091801928042,0.133183046766083,0.346939134301608,0.462368638739505,0.0160040223677525
"M1_BF_BRIG_080_K176518_P3",0.0637140680455779,0.158350330271802,0.341264244469437,0.436671357213183,0.0251844537849063
"M1_BF_BRIG_080_K176518_P4",0.0824575737086448,0.211464684070437,0.316823444678692,0.389254297542226,0.0115864903558896
"M1_BF_BRIG_080_K176519_P1",0.0756225968939288,0.27523136395206,0.29213820368413,0.357007835469881,0.0217763731440859
"M1_BF_BRIG_080_K176519_P2",0.060942944587501,0.13883859458439,0.347842892997097,0.452375567831012,0.0149694785722622
"M1_BF_BRIG_080_K176519_P3",0.0708375536151017,0.188327580986099,0.330937561914216,0.409897303484583,0.0257782286799695
"M1_BF_BRIG_080_K176519_P4",0.0799203032468565,0.216873696170153,0.310523871326278,0.392682129256713,0.0114539365314759
"M1_BF_BRIG_080_K176520_P1",0.0766527113837473,0.263732147307735,0.2943955829832,0.365219558325318,0.0232531629545453
"M1_BF_BRIG_080_K176520_P2",0.0531003234075743,0.101394145030969,0.359133057801219,0.486372473760238,0.0127738432100104
"M1_BF_BRIG_080_K176520_P3",0.0607433699060402,0.135517156152304,0.353204453511123,0.450535020430533,0.0170734994462214
"M1_BF_BRIG_080_K176520_P4",0.0819051471983486,0.220363719898765,0.308920175343231,0.388810957559655,0.0104807678987705
"M1_BF_BRIG_080_K176521_P1",0.0778582238556532,0.267610589417725,0.293081953787562,0.361449232939059,0.0195213403913344
"M1_BF_BRIG_080_K176521_P2",0.063227550969133,0.171328541636207,0.330937782696568,0.434506124698092,0.0217325555554384
"M1_BF_BRIG_080_K176521_P3",0.0697981891523689,0.177027312854804,0.334717579540649,0.418456918452178,0.0245306792596374
"M1_BF_BRIG_080_K176521_P4",0.0804009727416612,0.208890646663724,0.311721389844872,0.398986990749743,0.0104284549039832
"M1_BF_BRIG_080_K176522_P1",0.0779057619725358,0.269741565138752,0.290898008151394,0.361454664737318,0.0233536891790752
"M1_BF_BRIG_080_K176522_P2",0.0671130671299098,0.156799352010273,0.338231245960721,0.437856334899096,0.0176014938889157
"M1_BF_BRIG_080_K176522_P3",0.0659036914753424,0.136826498607037,0.331728712982645,0.465541096934976,0.011978295412665
"M1_BF_BRIG_080_K176522_P4",0.0821661156278593,0.219047601131965,0.307282113401194,0.391504169838982,0.0092259752063944
"M1_BF_BRIG_080_K176523_P1",0.0762191621232712,0.264209343239792,0.293967500742343,0.365603993894594,0.0214276883873211
"M1_BF_BRIG_080_K176523_P2",0.0687486318625928,0.188028530806758,0.323878943899222,0.419343893431427,0.016286292321248
"M1_BF_BRIG_080_K176523_P3",0.0604726136855125,0.116473611712501,0.356106982778362,0.466946791823625,0.0149536673949022
"M1_BF_BRIG_080_K176523_P4",0.0838261578114995,0.212931095819391,0.313619114028551,0.389623632340558,0.0126755461644163
"M1_BF_BRIG_080_K176524_P1",0.0782192624499684,0.27247881183681,0.29124981202618,0.358052113687041,0.023220734395049
"M1_BF_BRIG_080_K176524_P2",0.0681364772162907,0.186655881587462,0.326196836151471,0.419010805044776,0.0212460319534261
"M1_BF_BRIG_080_K176524_P3",0.0641656470578564,0.132279191248783,0.348753412677719,0.454801749015642,0.01466506305245
"M1_BF_BRIG_080_K176524_P4",0.0796832540299632,0.225679926475865,0.302763171933764,0.391873647560408,0.0113173394744742
"M1_BF_BRIG_080_K176525_P1",0.0784453943784015,0.271291253277513,0.291701748853934,0.358561603490152,0.0192372843079079
"M1_BF_BRIG_080_K176525_P2",0.0708132194487561,0.198028603101134,0.317561487671959,0.41359668977815,0.0171864624156319
"M1_BF_BRIG_080_K176525_P3",0.0647321506494148,0.149301712449737,0.343162266520961,0.442803870379888,0.0157070496883706
"M1_BF_BRIG_080_K176525_P4",0.0791812844359816,0.226602420174076,0.304443174728529,0.389773120661414,0.0133586816010616
"M1_BF_BRIG_080_K176526_P1",0.0804974491642031,0.269144125743004,0.293963274643823,0.35639515044897,0.0238085383493928
"M1_BF_BRIG_080_K176526_P2",0.0595181009885057,0.143033603451021,0.342337681929559,0.455110613630914,0.018557286130654
"M1_BF_BRIG_080_K176526_P3",0.0640394087614624,0.132611492012119,0.35142243566917,0.451926663557248,0.0173616869990135
"M1_BF_BRIG_080_K176526_P4",0.0810287189435591,0.211238133527579,0.313165767814298,0.394567379714563,0.0108589548378847
"M1_BF_BRIG_080_K176527_P1",0.0769527224559118,0.257866294916203,0.295830001627683,0.369350981000202,0.018336518548095
"M1_BF_BRIG_080_K176527_P2",0.063114765944443,0.159743813634497,0.340504012899816,0.436637407521243,0.0186916384738766
"M1_BF_BRIG_080_K176527_P3",0.0618609467460412,0.150704777595032,0.342387117672704,0.445047157986224,0.0199677874108031
"M1_BF_BRIG_080_K176527_P4",0.0761355651904235,0.197064651980699,0.306729756986895,0.420070025841983,0.00650415760723332
"M1_BF_BRIG_080_K176528_P1",0.0771955216845983,0.27157183582649,0.291124017490672,0.36010862499824,0.0246638750910297
"M1_BF_BRIG_080_K176528_P2",0.0628649033757138,0.146509590633784,0.340960589817994,0.449664916172508,0.016223523790321
"M1_BF_BRIG_080_K176528_P3",0.074970875581298,0.175936871828639,0.315223160880628,0.433869091709435,0.0116947510346168
"M1_BF_BRIG_080_K176528_P4",0.0826520475446187,0.215572500961998,0.309081401160561,0.392694050332822,0.0109135858586787
"M1_BF_BRIG_083_K176540_P1",0.0796321233477874,0.270957442915289,0.293180334448352,0.356230099288572,0.0270070050059059
"M1_BF_BRIG_083_K176540_P2",0.062923514223954,0.155754487306912,0.336435923381002,0.444886075088133,0.0177716629131371
"M1_BF_BRIG_083_K176540_P3",0.0608012583093173,0.13051665539892,0.353719612895994,0.454962473395769,0.0175189844952909
"M1_BF_BRIG_083_K176540_P4",0.0783060516466694,0.216703255455944,0.304022938163805,0.400967754733582,0.00964178136818637
"M1_BF_BRIG_083_K176541_P1",0.077992685274254,0.267482321525852,0.294359624339054,0.36016536886084,0.024435991637798
"M1_BF_BRIG_083_K176541_P2",0.0649099570690389,0.158885547543863,0.340131057796259,0.436073437590839,0.0225830688292372
"M1_BF_BRIG_083_K176541_P3",0.0679019020103278,0.16980459743526,0.334438023623934,0.427855476930478,0.0259862997370338
"M1_BF_BRIG_083_K176541_P4",0.0765009751279713,0.189101578913926,0.310498999904396,0.423898446053707,0.00623244361448268
"M1_BF_BRIG_083_K176542_P1",0.0736337263293099,0.266315830407586,0.293985289227929,0.366065154035175,0.0261865540056568
"M1_BF_BRIG_083_K176542_P2",0.0598754886581394,0.140198198783048,0.340516595776833,0.459409716781979,0.016539134240622
"M1_BF_BRIG_083_K176542_P3",0.0594509370094858,0.144732595826216,0.340600207864645,0.455216259299653,0.0232510210054703
"M1_BF_BRIG_083_K176542_P4",0.0731585302827545,0.225877536719409,0.304489301480885,0.396474631516952,0.0150702793009891
"M1_BF_BRIG_083_K176543_P1",0.0809644342200656,0.271302720276233,0.294087341925993,0.353645503577708,0.0215928293483015
"M1_BF_BRIG_083_K176543_P2",0.0625589540114191,0.153377616329395,0.342812398458625,0.441251031200561,0.0230362584586072
"M1_BF_BRIG_083_K176543_P3",0.0641285522987009,0.141575676729916,0.347481850826517,0.446813920144866,0.0219058114980239
"M1_BF_BRIG_083_K176543_P4",0.0758165965947558,0.193304301816038,0.317800867300163,0.413078234289044,0.00873214020156276
"M1_BF_BRIG_083_K176544_P1",0.0786804203133229,0.272030606692906,0.294857919429764,0.354431053564008,0.0221735736030669
"M1_BF_BRIG_083_K176544_P2",0.0689254053387846,0.17986253871111,0.329409378341073,0.421802677609032,0.0208425520416886
"M1_BF_BRIG_083_K176544_P3",0.0557924201464784,0.130734829898223,0.352076577389047,0.461396172566252,0.0189361515788065
"M1_BF_BRIG_083_K176544_P4",0.0802277223439776,0.224599104696076,0.300283840952349,0.394889332007597,0.0103930364178693
"M1_BF_BRIG_083_K176545_P1",0.0774383131678949,0.271680529427378,0.293306539819907,0.357574617584821,0.0295197177424336
"M1_BF_BRIG_083_K176545_P2",0.0649886140896704,0.162891550707132,0.339678862824732,0.432440972378466,0.0186791197602886
"M1_BF_BRIG_083_K176545_P3",0.0566245661853555,0.125206073934557,0.350888913525192,0.467280446354896,0.0172861844660922
"M1_BF_BRIG_083_K176545_P4",0.0775694101772186,0.19802944994904,0.308815867257973,0.415585272615768,0.00834292548185655
"M1_BF_BRIG_083_K176546_P1",0.0834914531004055,0.272467221676303,0.295902021737448,0.348139303485843,0.0233658107425394
"M1_BF_BRIG_083_K176546_P2",0.063112287574888,0.164902393660643,0.330609762177724,0.441375556586745,0.0225364017915208
"M1_BF_BRIG_083_K176546_P3",0.063064262367957,0.159134481784356,0.338534843346253,0.439266412501434,0.0198320478333551
"M1_BF_BRIG_083_K176546_P4",0.0722044822588786,0.172081530006596,0.320402599217588,0.435311388516937,0.00579391534669443
"M1_BF_BRIG_083_K176547_P1",0.0776397445619904,0.266802153759695,0.298487956169505,0.35707014550881,0.0216696065078205
"M1_BF_BRIG_083_K176547_P2",0.064672501301058,0.172765852283933,0.325436467340571,0.437125179074438,0.015456630508934
"M1_BF_BRIG_083_K176547_P3",0.0660674105248592,0.159116267394967,0.339947187213572,0.434869134866602,0.0175230301555389
"M1_BF_BRIG_083_K176547_P4",0.0791200280129965,0.211298243095,0.300002352635349,0.409579376256654,0.00750642539254277
"M1_BF_BRIG_083_K176548_P1",0.0789900528340048,0.277185619971269,0.293299198565973,0.350525128628754,0.0239490612565487
"M1_BF_BRIG_083_K176548_P2",0.0568390787095158,0.141952267145504,0.346958405402372,0.454250248742608,0.0176826043332162
"M1_BF_BRIG_083_K176548_P3",0.0557657500298116,0.117810848387964,0.356254032812349,0.470169368769875,0.0115340018454207
"M1_BF_BRIG_083_K176548_P4",0.0765977129377424,0.213611517400723,0.308309614076987,0.401481155584548,0.00943145579284178
"M1_BF_BRIG_103_K176565_P1",0.078362398648605,0.257491659144977,0.297384945550804,0.366760996655615,0.0217232714444353
"M1_BF_BRIG_103_K176565_P2",0.0580089285127585,0.158819248575509,0.332584176265366,0.450587646646366,0.0238430395382878
"M1_BF_BRIG_103_K176565_P3",0.0565183672035372,0.125314852645506,0.340703775877444,0.477463004273512,0.019304398282711
"M1_BF_BRIG_103_K176565_P4",0.0765569486821307,0.193062528414652,0.315619835031363,0.414760687871855,0.0108995222683609
"M1_BF_BRIG_103_K176566_P1",0.0762845119158613,0.257606042134977,0.297125922549252,0.368983523399909,0.0251912459799716
"M1_BF_BRIG_103_K176566_P2",0.0528975699556243,0.122709406742204,0.351197584480835,0.473195438821336,0.0189594059762248
"M1_BF_BRIG_103_K176566_P3",0.0524780447426703,0.112041880160928,0.35571858324905,0.479761491847352,0.019324407737279
"M1_BF_BRIG_103_K176566_P4",0.0746023889258252,0.142392660658138,0.326458885737956,0.456546064678081,0.00634218167023586
"M1_BF_BRIG_103_K176567_P1",0.0807922017088054,0.260867415984252,0.298408519285493,0.35993186302145,0.0194108996215238
"M1_BF_BRIG_103_K176567_P2",0.0504772997634054,0.119179023725714,0.352996823236426,0.477346853274455,0.013806620683086
"M1_BF_BRIG_103_K176567_P3",0.0520818574820134,0.103375776443243,0.367993394939224,0.47654897113552,0.0173545332055852
"M1_BF_BRIG_103_K176567_P4",0.0808140725654858,0.174069648656183,0.333742265824611,0.411374012953721,0.00867240627227907
"M1_BF_BRIG_103_K176568_P1",0.0804427265945399,0.254708101728301,0.298628058357851,0.366221113319308,0.0216860046275717
"M1_BF_BRIG_103_K176568_P2",0.0517185367963163,0.108324919030429,0.357485438900776,0.482471105272479,0.0160339680897255
"M1_BF_BRIG_103_K176568_P3",0.0517190343099834,0.123936349132201,0.347782803395709,0.476561813162107,0.0192335258865673
"M1_BF_BRIG_103_K176568_P4",0.0739281869850356,0.185104389750209,0.322736694149242,0.418230729115514,0.00950926545070464
"M1_BF_BRIG_103_K176569_P1",0.0743887740027893,0.252789404030617,0.300027938368956,0.372793883597638,0.0193260216129895
"M1_BF_BRIG_103_K176569_P2",0.0516597783866173,0.124577110899593,0.352201612398607,0.471561498315183,0.0193389369184952
"M1_BF_BRIG_103_K176569_P3",0.0490468944099451,0.124152903070867,0.346711709035386,0.480088493483802,0.018890553973046
"M1_BF_BRIG_103_K176569_P4",0.077440326861009,0.210233570306702,0.312140985068783,0.400185117763506,0.0124624302827748
"M1_BF_BRIG_103_K176570_P1",0.0781438653412418,0.261261387716473,0.295860269786287,0.364734477155999,0.0204108812140328
"M1_BF_BRIG_103_K176570_P2",0.0561506323364076,0.149201000934915,0.336545478239579,0.458102888489098,0.0167444166344069
"M1_BF_BRIG_103_K176570_P3",0.0502688373227354,0.125074195990278,0.344813055306322,0.479843911380664,0.0163436798560786
"M1_BF_BRIG_103_K176570_P4",0.075610939025201,0.185706855114506,0.315795187324619,0.422887018535675,0.00971278012705271
"M1_BF_BRIG_103_K176571_P1",0.0686811071433255,0.253910299130766,0.295752468594087,0.381656125131822,0.0173102905507385
"M1_BF_BRIG_103_K176571_P2",0.0600459145027158,0.142061365081897,0.342961858908315,0.454930861507072,0.0155038882987579
"M1_BF_BRIG_103_K176571_P3",0.0566370256270873,0.119886243640875,0.348508199087821,0.474968531644216,0.0145803714280633
"M1_BF_BRIG_103_K176571_P4",0.0731063324956267,0.18203266649708,0.302651673831113,0.44220932717618,0.00854822875742405
"M1_BF_BRIG_103_K176572_P1",0.079812125222929,0.266999405482458,0.294827378157302,0.35836109113731,0.0223773392966833
"M1_BF_BRIG_103_K176572_P2",0.057652510105135,0.138119211069871,0.35086847501424,0.453359803810755,0.0213970721723157
"M1_BF_BRIG_103_K176572_P3",0.0607371059774488,0.157042079110484,0.338161398925025,0.444059415987042,0.0260680714342487
"M1_BF_BRIG_103_K176572_P4",0.0774655074348044,0.196471209873294,0.311173652747571,0.41488962994433,0.00723255618944369
"M1_BF_BRIG_104_K176614_P1",0.0753942718004326,0.253690455439792,0.296451584228688,0.374463688531088,0.0149567759220313
"M1_BF_BRIG_104_K176614_P2",0.0572153221804913,0.151609070676997,0.343731723008596,0.447443884133916,0.0224904721918881
"M1_BF_BRIG_104_K176614_P3",0.047629013133309,0.11411717221733,0.353964583931298,0.484289230718063,0.0163391347502938
"M1_BF_BRIG_104_K176614_P4",0.0711094589745012,0.174252780169921,0.324611973546193,0.430025787309385,0.00615399854273807
"M1_BF_BRIG_104_K176615_P1",0.0747734043473218,0.252290049502801,0.299227825939176,0.373708720210701,0.0200250019415181
"M1_BF_BRIG_104_K176615_P2",0.0561207604857879,0.154104098511909,0.34147635832114,0.448298782681162,0.0180286764780367
"M1_BF_BRIG_104_K176615_P3",0.0505872194008189,0.122406550326401,0.355014916677878,0.471991313594903,0.0179663756321662
"M1_BF_BRIG_104_K176615_P4",0.0713833765428285,0.189231390195634,0.318452745331937,0.420932487929601,0.00840793008904197
"M1_BF_BRIG_104_K176616_P1",0.075886712146041,0.253752481015687,0.301045371898095,0.369315434940177,0.0196987767973525
"M1_BF_BRIG_104_K176616_P2",0.0504846396217123,0.12626396329809,0.352996240858895,0.470255156221302,0.0162956455732235
"M1_BF_BRIG_104_K176616_P3",0.0518185944918975,0.129158837707518,0.354833672262844,0.464188895537741,0.0178424617641487
"M1_BF_BRIG_104_K176616_P4",0.0735228358608069,0.208222908989374,0.305309565253372,0.412944689896447,0.00934897189570955
"M1_BF_BRIG_104_K176617_P1",0.0800365785566105,0.26048046457416,0.296473118693584,0.363009838175645,0.0158897648764097
"M1_BF_BRIG_104_K176617_P2",0.0605571057659649,0.16131970796389,0.338857840310272,0.439265345959873,0.0145673216377649
"M1_BF_BRIG_104_K176617_P3",0.058094607595828,0.15684300174804,0.337922292488584,0.447140098167549,0.0141769982095349
"M1_BF_BRIG_104_K176617_P4",0.0630873470190975,0.169389061185212,0.334247360237752,0.433276231557939,0.00801725513047571
"M1_BF_BRIG_104_K176618_P1",0.0762339822967215,0.25198729166192,0.299876903893385,0.371901822147973,0.0172333735562472
"M1_BF_BRIG_104_K176618_P2",0.0451422289963431,0.113426155950497,0.354682984641358,0.486748630411802,0.0154200215676178
"M1_BF_BRIG_104_K176618_P3",0.0564772363354846,0.139008204748822,0.339886176895791,0.464628382019903,0.0162953562570104
"M1_BF_BRIG_104_K176618_P4",0.0684765566144719,0.168884144248518,0.318909913895217,0.443729385241793,0.00732766393532975
"M1_BF_BRIG_104_K176619_P1",0.0774187831437468,0.256147198010998,0.299410582695615,0.36702343614964,0.0193876238086754
"M1_BF_BRIG_104_K176619_P2",0.0511772157840294,0.127143008104031,0.35170972010981,0.46997005600213,0.0166732122853467
"M1_BF_BRIG_104_K176619_P3",0.0545021752428878,0.123722220610486,0.354446019450303,0.467329584696323,0.0201399123063339
"M1_BF_BRIG_104_K176619_P4",0.071245660703016,0.145835003473105,0.336608994840754,0.446310340983125,0.00662048824446957
"M1_BF_BRIG_104_K176620_P1",0.0800039061722874,0.257463180097521,0.297545550456305,0.364987363273887,0.0161607517962328
"M1_BF_BRIG_104_K176620_P2",0.0499563010969473,0.129569691094896,0.345298381387595,0.475175626420562,0.0140184357332627
"M1_BF_BRIG_104_K176620_P3",0.047373879524572,0.0994227181159105,0.359948751084086,0.493254651275432,0.0176295971726982
"M1_BF_BRIG_104_K176620_P4",0.0752025967481788,0.193991764026767,0.320021226723029,0.410784412502025,0.00940466173854457
"M1_BF_BRIG_104_K176621_P1",0.0803753474978726,0.258665660202637,0.298344121239688,0.362614871059803,0.0207106840978856
"M1_BF_BRIG_104_K176621_P2",0.0547516679581946,0.141956899407179,0.348156396276401,0.455135036358226,0.015203950630704
"M1_BF_BRIG_104_K176621_P3",0.047403996449904,0.0967121014783309,0.360239040802885,0.49564486126888,0.0143299816789557
"M1_BF_BRIG_104_K176621_P4",0.073391580399325,0.206653429817211,0.310132986318547,0.409822003464916,0.0104654647558857
"M1_BF_BRIG_104_K176622_P1",0.0814443505844544,0.261047984113294,0.295206648322212,0.36230101698004,0.0143387679028323
"M1_BF_BRIG_104_K176622_P2",0.0448500939351008,0.106286328608844,0.361141610484384,0.487721966971671,0.012613790987706
"M1_BF_BRIG_104_K176622_P3",0.0415909067296663,0.0784576901152886,0.36831073112101,0.511640672034035,0.0135454190788134
"M1_BF_BRIG_104_K176622_P4",0.0708644042592825,0.168805263180436,0.324788079708702,0.43554225285158,0.00743451749646
